dataset,metric,basis_1,basis_2,p_value,p_value_holm,significant_after_holm,effect_size_rank_biserial_r,mean_diff_1_minus_2
letter,f1,cubic_spline,gen_exponential,0.10943205840885639,1.0,False,-0.33763440860215055,-0.0006922231151194058
letter,f1,cubic_spline,harmonic,3.725290298461914e-09,6.92903995513916e-07,True,0.9956989247311828,0.0061328632137744865
letter,f1,cubic_spline,inverse_multiquadratic,0.0014574769884347916,0.1559500377625227,False,0.6430107526881721,0.0031060934013946717
letter,f1,cubic_spline,laplacian,0.4399667661637068,1.0,False,-0.16559139784946236,-0.0005179070491146964
letter,f1,cubic_spline,logarithmic,0.0011314544826745987,0.12332853861153126,False,0.6559139784946236,0.0031601311745934613
letter,f1,cubic_spline,lorentzian,0.0020201820880174637,0.1999980267137289,False,0.6258064516129033,0.0011054655458779816
letter,f1,cubic_spline,multiquadratic,1.862645149230957e-09,3.91155481338501e-07,True,1.0,0.018290625268764904
letter,f1,cubic_spline,quartic_spline,0.4161298982799053,1.0,False,-0.17419354838709677,-0.0001774812324288888
letter,f1,cubic_spline,radial,0.4161298982799053,1.0,False,-0.17419354838709677,-0.0005894717153435147
letter,f1,cubic_spline,rational_quadratic,0.026228994131088257,1.0,False,0.46236559139784944,0.0016684340114228036
letter,f1,cubic_spline,rbf_gaussian,0.10483990423381329,1.0,False,-0.3419354838709677,-0.0010992887653655803
letter,f1,cubic_spline,shepard,0.685047073289752,1.0,False,-0.08817204301075268,-0.00023672158077059358
letter,f1,cubic_spline,sigmoidal,0.28936620615422726,1.0,False,-0.22580645161290322,-0.0007665120270087256
letter,f1,cubic_spline,softmax_radial,0.4399667661637068,1.0,False,-0.16559139784946236,-0.0005179070491146964
letter,f1,cubic_spline,student_t,0.001340603455901146,0.14478517323732376,False,0.6473118279569893,0.002895321180366617
letter,f1,cubic_spline,wendland_c2,0.6488010185768092,1.0,False,0.09852216748768473,0.00011969381853194072
letter,f1,entropic,gen_exponential,0.6701805889606476,1.0,False,-0.09247311827956989,9.926932504855657e-05
letter,f1,entropic,harmonic,3.5390257835388184e-08,6.22868537902832e-06,True,0.9698924731182795,0.006924355653942449
letter,f1,entropic,inverse_multiquadratic,5.5925920605659485e-05,0.008221110329031944,True,0.7849462365591398,0.003897585841562634
letter,f1,entropic,laplacian,0.6120056137442589,1.0,False,0.10967741935483871,0.00027358539105326596
