timestamp,dataset,metric,basis_x,combo_x,n_x,mean_x,basis_y,combo_y,n_y,mean_y,n_paired,seed_mismatch,mean_diff_x_minus_y,wilcoxon_stat,wilcoxon_p,wilcoxon_effect_r,nadeau_bengio_t,nadeau_bengio_p,wilcoxon_p_holm,significativo_apos_correcao
2026-08-30T05:50:10.062241+00:00,breast_cancer,f1,cosine,"h=5.0,k=5",30,0.9736054803809141,quartic_spline,"h=5.0,k=15",30,0.9744985462980548,30,30,-0.0008930659171408191,31.5,0.32698934959801507,0.271857473083216,-0.14261704884281753,0.8875789114206891,1.0,False
2026-08-30T05:50:10.089556+00:00,breast_cancer,f1,cosine,"h=5.0,k=5",30,0.9736054803809141,radial,"k=5,z=4.0",30,0.9716949725880534,30,30,0.0019105077928607346,0.0,0.10247043485974937,0.9428090415820637,0.8621506652160752,0.3956781562896565,1.0,False
2026-08-30T05:50:10.116382+00:00,breast_cancer,f1,cosine,"h=5.0,k=5",30,0.9736054803809141,rational_quadratic,"alpha=2.0,k=20,l=0.1",30,0.97282019190655,30,30,0.000785288474364095,108.5,0.5578197635302469,0.12495330790710751,0.0957524771422608,0.9243757855377006,1.0,False
2026-08-30T05:50:10.142970+00:00,breast_cancer,f1,cosine,"h=5.0,k=5",30,0.9736054803809141,rbf_gaussian,"epsilon=1.0,k=10",30,0.974211975259383,30,30,-0.0006064948784689291,94.0,0.9678479664608032,0.009247177007686371,-0.08480754557748944,0.9329971714721226,1.0,False
2026-08-30T05:50:10.169309+00:00,breast_cancer,f1,cosine,"h=5.0,k=5",30,0.9736054803809141,shepard,"k=20,z=4.0",30,0.97282019190655,30,30,0.000785288474364095,108.5,0.5578197635302469,0.12495330790710751,0.0957524771422608,0.9243757855377006,1.0,False
2026-08-30T05:50:10.197862+00:00,breast_cancer,f1,cosine,"h=5.0,k=5",30,0.9736054803809141,sigmoidal,"alpha=5.0,c=2.0,k=10",30,0.9748706046521174,30,30,-0.001265124271203292,83.5,0.6430473956182605,0.10632094538705683,-0.20265654613703174,0.8408186128823634,1.0,False
2026-08-30T05:50:10.224207+00:00,breast_cancer,f1,cosine,"h=5.0,k=5",30,0.9736054803809141,softmax_radial,"beta=1.0,k=20",30,0.9720383612255595,30,30,0.0015671191553544462,77.0,0.7107910548654068,0.0873969572840484,0.2121722556860748,0.8334568869561028,1.0,False
2026-08-30T05:50:10.249676+00:00,breast_cancer,f1,cosine,"h=5.0,k=5",30,0.9736054803809141,student_t,"k=20,nu=1.0",30,0.9720383612255595,30,30,0.0015671191553544462,77.0,0.7107910548654068,0.0873969572840484,0.2121722556860748,0.8334568869561028,1.0,False
2026-08-30T05:50:10.277161+00:00,breast_cancer,f1,cosine,"h=5.0,k=5",30,0.9736054803809141,wendland_c2,"h=5.0,k=15",30,0.9738449515268129,30,30,-0.0002394711458989914,40.0,0.43160312336014905,0.21018795844474022,-0.037291011256672266,0.9705084954451679,1.0,False
2026-08-30T05:50:10.304655+00:00,breast_cancer,f1,cubic_spline,"h=5.0,k=15",30,0.9744985462980548,entropic,"beta=1.0,k=20",30,0.974211975259383,30,30,0.00028657103867189,68.0,0.6865343870992844,0.09787830927390027,0.03926607618800302,0.968947329562081,1.0,False
